val_loss,epoch,step,train_loss,test_cindex,test_auc_mean
3.9768080711364746,90,727,,,
3.977189779281616,91,735,,,
3.976430654525757,92,743,,,
,93,749,3.257004976272583,,
3.9762215614318848,93,751,,,
3.975959539413452,94,759,,,
3.9762039184570312,95,767,,,
3.975795269012451,96,775,,,
3.9757673740386963,97,783,,,
3.975522756576538,98,791,,,
,99,799,3.193526268005371,,
3.975630283355713,99,799,,,
3.9755783081054688,100,807,,,
3.9751944541931152,101,815,,,
3.97525691986084,102,823,,,
3.974745988845825,103,831,,,
3.974309206008911,104,839,,,
3.973937511444092,105,847,,,
,106,849,3.125370979309082,,
3.973801851272583,106,855,,,
3.9735424518585205,107,863,,,
3.973872423171997,108,871,,,
3.9738881587982178,109,879,,,
3.97354793548584,110,887,,,
3.973593235015869,111,895,,,
,112,899,3.271247148513794,,
3.973487138748169,112,903,,,
3.9728217124938965,113,911,,,
3.972740650177002,114,919,,,
3.97226881980896,115,927,,,
3.9724926948547363,116,935,,,
3.97247314453125,117,943,,,
,118,949,3.2506978511810303,,
3.9721293449401855,118,951,,,
3.97221302986145,119,959,,,
3.972149133682251,120,967,,,
3.9717347621917725,121,975,,,
3.9716427326202393,122,983,,,
3.9712603092193604,123,991,,,
,124,999,3.2716879844665527,,
3.970670461654663,124,999,,,
3.9705796241760254,125,1007,,,
3.9697647094726562,126,1015,,,
3.969202756881714,127,1023,,,
3.969484806060791,128,1031,,,
3.969183921813965,129,1039,,,
3.9688212871551514,130,1047,,,
,131,1049,3.2974627017974854,,
3.9685769081115723,131,1055,,,
3.9682939052581787,132,1063,,,
3.9679222106933594,133,1071,,,
3.967717409133911,134,1079,,,
3.9675278663635254,135,1087,,,
3.9672701358795166,136,1095,,,
,137,1099,3.2303638458251953,,
3.9671475887298584,137,1103,,,
3.96716570854187,138,1111,,,
3.96706485748291,139,1119,,,
3.966850519180298,140,1127,,,
3.9665188789367676,141,1135,,,
3.966761827468872,142,1143,,,
,143,1149,3.114196300506592,,
3.9658520221710205,143,1151,,,
3.965477228164673,144,1159,,,
3.9653940200805664,145,1167,,,
3.965454578399658,146,1175,,,
3.9652862548828125,147,1183,,,
3.965367078781128,148,1191,,,
,149,1199,3.3076112270355225,,
3.9651780128479004,149,1199,,,
3.964824676513672,150,1207,,,
3.9648518562316895,151,1215,,,
3.9643452167510986,152,1223,,,
3.9640884399414062,153,1231,,,
3.963919162750244,154,1239,,,
3.9644806385040283,155,1247,,,
,156,1249,3.1268208026885986,,
3.9645488262176514,156,1255,,,
3.964193820953369,157,1263,,,
3.963913917541504,158,1271,,,
3.9644968509674072,159,1279,,,
3.964040994644165,160,1287,,,
3.963923215866089,161,1295,,,
,162,1299,3.0966362953186035,,
3.963442325592041,162,1303,,,
3.963653802871704,163,1311,,,
3.96311616897583,164,1319,,,
3.9629621505737305,165,1327,,,
3.9626340866088867,166,1335,,,
3.962916612625122,167,1343,,,
,168,1349,3.1576285362243652,,
3.9623472690582275,168,1351,,,
3.9615819454193115,169,1359,,,
3.9616074562072754,170,1367,,,
3.961700677871704,171,1375,,,
3.9615912437438965,172,1383,,,
3.961559534072876,173,1391,,,
,174,1399,3.1901636123657227,,
3.9617395401000977,174,1399,,,
3.961489677429199,175,1407,,,
3.961087226867676,176,1415,,,
3.960637331008911,177,1423,,,
3.96036434173584,178,1431,,,
3.959975004196167,179,1439,,,
3.959834337234497,180,1447,,,
,181,1449,2.966777801513672,,
3.9592437744140625,181,1455,,,
3.9588840007781982,182,1463,,,
3.9585626125335693,183,1471,,,
3.959129571914673,184,1479,,,
3.9590961933135986,185,1487,,,
3.959522008895874,186,1495,,,
,187,1499,3.0879430770874023,,
3.9588098526000977,187,1503,,,
3.959540843963623,188,1511,,,
3.9595518112182617,189,1519,,,
3.9590041637420654,190,1527,,,
3.958502769470215,191,1535,,,
3.958280324935913,192,1543,,,
,193,1549,3.0994300842285156,,
3.9585673809051514,193,1551,,,
3.9585013389587402,194,1559,,,
3.9582457542419434,195,1567,,,
3.957752227783203,196,1575,,,
3.9571282863616943,197,1583,,,
3.9572813510894775,198,1591,,,
,199,1599,3.095229148864746,,
3.9574172496795654,199,1599,,,
,200,1600,,0.6609702110290527,0.7164345979690552
