val_loss,epoch,step,train_loss,test_cindex,test_auc_mean
3.9823596477508545,266,2135,,,
3.981397867202759,267,2143,,,
,268,2149,3.197356700897217,,
3.98209547996521,268,2151,,,
3.982088088989258,269,2159,,,
3.982747793197632,270,2167,,,
3.9819138050079346,271,2175,,,
3.981435775756836,272,2183,,,
3.9807488918304443,273,2191,,,
,274,2199,3.1309196949005127,,
3.9793472290039062,274,2199,,,
3.9816877841949463,275,2207,,,
3.980247735977173,276,2215,,,
3.9813032150268555,277,2223,,,
3.98116397857666,278,2231,,,
3.981126070022583,279,2239,,,
3.980306625366211,280,2247,,,
,281,2249,3.280015230178833,,
3.9796364307403564,281,2255,,,
3.979487180709839,282,2263,,,
3.9802405834198,283,2271,,,
3.980591058731079,284,2279,,,
3.9816627502441406,285,2287,,,
3.98119854927063,286,2295,,,
,287,2299,2.8462533950805664,,
3.980863332748413,287,2303,,,
3.9784133434295654,288,2311,,,
3.979835271835327,289,2319,,,
3.9803626537323,290,2327,,,
3.9798641204833984,291,2335,,,
3.9823198318481445,292,2343,,,
,293,2349,3.1622159481048584,,
3.9823191165924072,293,2351,,,
3.9815948009490967,294,2359,,,
3.982456922531128,295,2367,,,
3.9831161499023438,296,2375,,,
3.982508420944214,297,2383,,,
3.982950448989868,298,2391,,,
,299,2399,3.1294736862182617,,
3.9827096462249756,299,2399,,,
,300,2400,,0.586345374584198,0.6653856635093689
