val_loss,epoch,step,train_loss
4.015730857849121,0,7,
4.015255928039551,1,15,
4.014348983764648,2,23,
4.012959957122803,3,31,
4.010723114013672,4,39,
4.007557392120361,5,47,
,6,49,3.285050868988037
4.002965927124023,6,55,
3.99771785736084,7,63,
3.991882801055908,8,71,
3.9851906299591064,9,79,
3.9806268215179443,10,87,
3.9772963523864746,11,95,
,12,99,3.402333974838257
3.975648880004883,12,103,
3.9750680923461914,13,111,
3.974074125289917,14,119,
3.9742684364318848,15,127,
3.974050521850586,16,135,
3.974181652069092,17,143,
,18,149,3.279791831970215
3.9733378887176514,18,151,
3.973313331604004,19,159,
3.9722061157226562,20,167,
3.971646308898926,21,175,
3.9713797569274902,22,183,
3.9705023765563965,23,191,
,24,199,3.2567694187164307
3.970388889312744,24,199,
3.970503568649292,25,207,
3.970278024673462,26,215,
3.9704232215881348,27,223,
3.969505786895752,28,231,
3.9689674377441406,29,239,
3.9687047004699707,30,247,
,31,249,3.3921070098876953
3.968346118927002,31,255,
3.9684090614318848,32,263,
3.9677579402923584,33,271,
3.967167615890503,34,279,
3.9667599201202393,35,287,
3.9671590328216553,36,295,
,37,299,3.2708282470703125
3.96718692779541,37,303,
3.9665820598602295,38,311,
3.9653513431549072,39,319,
3.96541166305542,40,327,
3.9659926891326904,41,335,
3.9666454792022705,42,343,
,43,349,3.1505634784698486
3.96567702293396,43,351,
3.965425729751587,44,359,
3.964947462081909,45,367,
3.9635226726531982,46,375,
3.9638261795043945,47,383,
3.963273525238037,48,391,
,49,399,3.254615306854248
3.96283221244812,49,399,
3.9628632068634033,50,407,
3.962223529815674,51,415,
3.9623100757598877,52,423,
3.9621660709381104,53,431,
3.961758613586426,54,439,
3.9611611366271973,55,447,
,56,449,3.1873443126678467
3.960206985473633,56,455,
3.960125207901001,57,463,
3.9605586528778076,58,471,
3.9601454734802246,59,479,
3.959616184234619,60,487,
3.959968090057373,61,495,
,62,499,3.217747211456299
3.959540367126465,62,503,
3.9587244987487793,63,511,
3.9580888748168945,64,519,
3.958132266998291,65,527,
3.9579803943634033,66,535,
3.957761287689209,67,543,
,68,549,3.2238030433654785
3.957494020462036,68,551,
3.957440137863159,69,559,
3.9573111534118652,70,567,
3.956918239593506,71,575,
3.956731081008911,72,583,
3.9550609588623047,73,591,
,74,599,3.2960755825042725
3.9550514221191406,74,599,
3.955338954925537,75,607,
3.9545531272888184,76,615,
3.9537739753723145,77,623,
3.9533724784851074,78,631,
3.9527499675750732,79,639,
3.952761173248291,80,647,
,81,649,3.1279802322387695
3.9528250694274902,81,655,
3.9523866176605225,82,663,
3.9522626399993896,83,671,
3.9521496295928955,84,679,
3.951357841491699,85,687,
3.951003313064575,86,695,
,87,699,3.1134305000305176
3.950857639312744,87,703,
3.950967311859131,88,711,
3.95017147064209,89,719,
3.949406147003174,90,727,
3.9493367671966553,91,735,
3.9497883319854736,92,743,
,93,749,3.1245718002319336
3.949887752532959,93,751,
3.949129819869995,94,759,
3.9486851692199707,95,767,
3.948641061782837,96,775,
3.948880672454834,97,783,
3.9483482837677,98,791,
,99,799,3.16829514503479
3.9472854137420654,99,799,
3.947002410888672,100,807,
3.947592258453369,101,815,
3.947234630584717,102,823,
3.946829080581665,103,831,
3.9466395378112793,104,839,
3.9459989070892334,105,847,
,106,849,3.1571991443634033
3.944571018218994,106,855,
3.9450883865356445,107,863,
3.9459354877471924,108,871,
3.945164918899536,109,879,
3.9446823596954346,110,887,
3.9441733360290527,111,895,
,112,899,3.2425925731658936
3.943347454071045,112,903,
3.9429214000701904,113,911,
3.943342685699463,114,919,
3.9428460597991943,115,927,
3.9428977966308594,116,935,
3.942936897277832,117,943,
,118,949,3.2808988094329834
3.9421451091766357,118,951,
3.942047357559204,119,959,
3.9417953491210938,120,967,
3.9423036575317383,121,975,
3.941821336746216,122,983,
3.9411258697509766,123,991,
,124,999,3.1992766857147217
3.941047430038452,124,999,
3.9402575492858887,125,1007,
3.940901041030884,126,1015,
3.9400100708007812,127,1023,
3.9390769004821777,128,1031,
3.93945050239563,129,1039,
3.9388203620910645,130,1047,
,131,1049,3.172701835632324
3.9382333755493164,131,1055,
3.93829083442688,132,1063,
3.9380593299865723,133,1071,
3.937488555908203,134,1079,
3.936807632446289,135,1087,
3.936944007873535,136,1095,
,137,1099,2.9863357543945312
3.936819553375244,137,1103,
3.936335563659668,138,1111,
3.9364686012268066,139,1119,
3.93617844581604,140,1127,
3.936274766921997,141,1135,
3.936574935913086,142,1143,
,143,1149,3.213268518447876
3.9356608390808105,143,1151,
3.9351041316986084,144,1159,
3.9354264736175537,145,1167,
3.9353063106536865,146,1175,
3.9344170093536377,147,1183,
3.934807062149048,148,1191,
,149,1199,3.222848892211914
3.9342992305755615,149,1199,
3.933938503265381,150,1207,
3.933335065841675,151,1215,
3.933530807495117,152,1223,
3.932873249053955,153,1231,
3.9328393936157227,154,1239,
3.9325733184814453,155,1247,
,156,1249,3.0819904804229736
3.933295965194702,156,1255,
3.932708501815796,157,1263,
3.9321727752685547,158,1271,
3.9331178665161133,159,1279,
3.9328527450561523,160,1287,
3.931293249130249,161,1295,
,162,1299,3.2085208892822266
3.931030750274658,162,1303,
3.930727958679199,163,1311,
3.9303038120269775,164,1319,
3.930619716644287,165,1327,
3.930077314376831,166,1335,
3.930206298828125,167,1343,
,168,1349,3.105074644088745
3.930347204208374,168,1351,
3.930037498474121,169,1359,
3.929389715194702,170,1367,
3.928617477416992,171,1375,
3.9288620948791504,172,1383,
3.9288811683654785,173,1391,
,174,1399,3.1309964656829834
3.9288861751556396,174,1399,
3.9285669326782227,175,1407,
3.9284286499023438,176,1415,
3.9283289909362793,177,1423,
3.9277234077453613,178,1431,
3.927827835083008,179,1439,
3.928614377975464,180,1447,
,181,1449,3.1179018020629883
3.927645683288574,181,1455,
3.9278957843780518,182,1463,
3.928220272064209,183,1471,
3.92741060256958,184,1479,
3.9274916648864746,185,1487,
3.9271631240844727,186,1495,
,187,1499,2.9785749912261963
3.927150249481201,187,1503,
3.927818536758423,188,1511,
3.9267256259918213,189,1519,
3.927238702774048,190,1527,
3.9267659187316895,191,1535,
3.9277050495147705,192,1543,
,193,1549,3.042696475982666
3.9278900623321533,193,1551,
3.927593469619751,194,1559,
3.9276089668273926,195,1567,
3.9272964000701904,196,1575,
3.9268743991851807,197,1583,
3.927131175994873,198,1591,
,199,1599,2.859424352645874
3.927353858947754,199,1599,
