val_loss,epoch,step,train_loss
3.9647510051727295,0,7,
3.9647445678710938,1,15,
3.964920997619629,2,23,
3.965348958969116,3,31,
3.966283082962036,4,39,
3.9672558307647705,5,47,
,6,49,3.3743979930877686
3.9682023525238037,6,55,
3.9695935249328613,7,63,
3.9692187309265137,8,71,
3.968836545944214,9,79,
3.9680910110473633,10,87,
3.96814227104187,11,95,
,12,99,3.2403931617736816
3.9680535793304443,12,103,
3.967465400695801,13,111,
3.966618537902832,14,119,
3.966250419616699,15,127,
3.9661831855773926,16,135,
3.965710163116455,17,143,
,18,149,3.3811652660369873
3.9657647609710693,18,151,
3.9654600620269775,19,159,
3.965207099914551,20,167,
3.964498281478882,21,175,
3.9639036655426025,22,183,
3.9638023376464844,23,191,
,24,199,3.3879435062408447
3.963341236114502,24,199,
3.9629151821136475,25,207,
3.9622693061828613,26,215,
3.9615108966827393,27,223,
3.9610798358917236,28,231,
3.9608137607574463,29,239,
3.9601686000823975,30,247,
,31,249,3.193263292312622
3.9594318866729736,31,255,
3.9589266777038574,32,263,
3.958521842956543,33,271,
3.958085298538208,34,279,
3.9578115940093994,35,287,
3.9573071002960205,36,295,
,37,299,3.347712755203247
3.9572324752807617,37,303,
3.9564340114593506,38,311,
3.9566404819488525,39,319,
3.9561843872070312,40,327,
3.956324338912964,41,335,
3.956059455871582,42,343,
,43,349,3.287602663040161
3.9556760787963867,43,351,
3.9547815322875977,44,359,
3.9548187255859375,45,367,
3.954188346862793,46,375,
3.9542012214660645,47,383,
3.9532976150512695,48,391,
,49,399,3.2634902000427246
3.9535703659057617,49,399,
3.95355486869812,50,407,
3.953258991241455,51,415,
3.952880382537842,52,423,
3.9521162509918213,53,431,
3.9517500400543213,54,439,
3.9518067836761475,55,447,
,56,449,3.267979621887207
3.951155662536621,56,455,
3.950849771499634,57,463,
3.9506242275238037,58,471,
3.9505107402801514,59,479,
3.950284004211426,60,487,
3.949570655822754,61,495,
,62,499,3.344517469406128
3.9487109184265137,62,503,
3.94883394241333,63,511,
3.948451042175293,64,519,
3.948450803756714,65,527,
3.9479408264160156,66,535,
3.947925090789795,67,543,
,68,549,3.3154990673065186
3.9472477436065674,68,551,
3.946665048599243,69,559,
3.9463353157043457,70,567,
3.94579815864563,71,575,
3.945387125015259,72,583,
3.9448442459106445,73,591,
,74,599,3.33711838722229
3.945133686065674,74,599,
3.9451208114624023,75,607,
3.944615364074707,76,615,
3.9442455768585205,77,623,
3.9446232318878174,78,631,
3.944326639175415,79,639,
3.944044351577759,80,647,
,81,649,3.2770986557006836
3.9433581829071045,81,655,
3.9433984756469727,82,663,
3.943040132522583,83,671,
3.9420788288116455,84,679,
3.94205379486084,85,687,
3.9414117336273193,86,695,
,87,699,3.2178516387939453
3.941039562225342,87,703,
3.940535545349121,88,711,
3.9404101371765137,89,719,
3.9403669834136963,90,727,
3.9400007724761963,91,735,
3.939626932144165,92,743,
,93,749,3.216648817062378
3.9392309188842773,93,751,
3.939626455307007,94,759,
3.9392716884613037,95,767,
3.937987804412842,96,775,
3.9381954669952393,97,783,
3.937190532684326,98,791,
,99,799,3.2643167972564697
3.9368395805358887,99,799,
3.93645977973938,100,807,
3.9368252754211426,101,815,
3.9360952377319336,102,823,
3.9356164932250977,103,831,
3.9354498386383057,104,839,
3.933762788772583,105,847,
,106,849,3.230407476425171
3.933290719985962,106,855,
3.9337408542633057,107,863,
3.93406081199646,108,871,
3.933687925338745,109,879,
3.9332971572875977,110,887,
3.9331533908843994,111,895,
,112,899,3.191396474838257
3.932535409927368,112,903,
3.9314188957214355,113,911,
3.9320802688598633,114,919,
3.93178391456604,115,927,
3.9316766262054443,116,935,
3.931277275085449,117,943,
,118,949,3.5445632934570312
3.9312961101531982,118,951,
3.930677652359009,119,959,
3.93064546585083,120,967,
3.93088698387146,121,975,
3.9305758476257324,122,983,
3.929654359817505,123,991,
,124,999,3.158525228500366
3.9296913146972656,124,999,
3.9293391704559326,125,1007,
3.929468870162964,126,1015,
3.928769826889038,127,1023,
3.9283688068389893,128,1031,
3.9283549785614014,129,1039,
3.9277725219726562,130,1047,
,131,1049,3.2826015949249268
3.9279093742370605,131,1055,
3.927795886993408,132,1063,
3.9272727966308594,133,1071,
3.9273693561553955,134,1079,
3.92746639251709,135,1087,
3.927572011947632,136,1095,
,137,1099,3.1953024864196777
3.927229881286621,137,1103,
3.9266395568847656,138,1111,
3.926107168197632,139,1119,
3.925780773162842,140,1127,
3.925455331802368,141,1135,
3.9257142543792725,142,1143,
,143,1149,3.03224778175354
3.9251132011413574,143,1151,
3.9239110946655273,144,1159,
3.924586057662964,145,1167,
3.9239606857299805,146,1175,
3.9238688945770264,147,1183,
3.9228672981262207,148,1191,
,149,1199,3.129209518432617
3.9228107929229736,149,1199,
3.922553539276123,150,1207,
3.923295736312866,151,1215,
3.922091484069824,152,1223,
3.922058582305908,153,1231,
3.922847270965576,154,1239,
3.923128366470337,155,1247,
,156,1249,3.2705345153808594
3.9217796325683594,156,1255,
3.9220073223114014,157,1263,
3.92278790473938,158,1271,
3.9228270053863525,159,1279,
3.922600746154785,160,1287,
3.921403646469116,161,1295,
,162,1299,3.1195449829101562
3.921298027038574,162,1303,
3.92142915725708,163,1311,
3.9215497970581055,164,1319,
3.9208993911743164,165,1327,
3.92061448097229,166,1335,
3.9206440448760986,167,1343,
,168,1349,2.9973435401916504
3.9202325344085693,168,1351,
3.919710397720337,169,1359,
3.9197018146514893,170,1367,
3.9195191860198975,171,1375,
3.9194326400756836,172,1383,
3.9196231365203857,173,1391,
,174,1399,3.0302295684814453
3.9193296432495117,174,1399,
3.9198319911956787,175,1407,
3.9190080165863037,176,1415,
3.9185574054718018,177,1423,
3.9180498123168945,178,1431,
3.9181501865386963,179,1439,
3.917677164077759,180,1447,
,181,1449,3.0798206329345703
3.9181947708129883,181,1455,
3.9172210693359375,182,1463,
3.917017936706543,183,1471,
3.9171719551086426,184,1479,
3.916947603225708,185,1487,
3.9159135818481445,186,1495,
,187,1499,3.0654449462890625
3.9160706996917725,187,1503,
3.9157116413116455,188,1511,
3.9150400161743164,189,1519,
3.915006399154663,190,1527,
3.914536476135254,191,1535,
3.914588451385498,192,1543,
,193,1549,3.0064897537231445
3.9143803119659424,193,1551,
3.9130473136901855,194,1559,
3.9130194187164307,195,1567,
3.9128010272979736,196,1575,
3.912926197052002,197,1583,
3.911709785461426,198,1591,
,199,1599,3.009338855743408
3.911970853805542,199,1599,
