val_loss,epoch,step,train_loss
4.011610507965088,0,7,
4.0117573738098145,1,15,
4.011926651000977,2,23,
4.012058734893799,3,31,
4.012417316436768,4,39,
4.012602806091309,5,47,
,6,49,3.5217134952545166
4.01269006729126,6,55,
4.012324333190918,7,63,
4.009842872619629,8,71,
4.006383419036865,9,79,
4.004962921142578,10,87,
4.001593112945557,11,95,
,12,99,3.3659846782684326
3.9996917247772217,12,103,
3.998945951461792,13,111,
3.998917818069458,14,119,
3.998671054840088,15,127,
3.9966213703155518,16,135,
3.996678590774536,17,143,
,18,149,3.529510498046875
3.993905544281006,18,151,
3.9912209510803223,19,159,
3.986837863922119,20,167,
3.9865901470184326,21,175,
3.9835875034332275,22,183,
3.9815306663513184,23,191,
,24,199,3.436591625213623
3.98051118850708,24,199,
3.980891704559326,25,207,
3.9827797412872314,26,215,
3.982475996017456,27,223,
3.9813272953033447,28,231,
3.9804718494415283,29,239,
3.984187364578247,30,247,
,31,249,3.21640682220459
3.987220525741577,31,255,
3.986060857772827,32,263,
3.985161304473877,33,271,
3.9808852672576904,34,279,
3.97666335105896,35,287,
3.9744343757629395,36,295,
,37,299,3.364302158355713
3.9713361263275146,37,303,
3.968662738800049,38,311,
3.9675819873809814,39,319,
3.966939926147461,40,327,
3.9669010639190674,41,335,
3.9638888835906982,42,343,
,43,349,2.995677947998047
3.9600558280944824,43,351,
3.9567859172821045,44,359,
3.9576685428619385,45,367,
3.9567339420318604,46,375,
3.9546868801116943,47,383,
3.9539296627044678,48,391,
,49,399,3.201152801513672
3.9482569694519043,49,399,
3.9472439289093018,50,407,
3.947042226791382,51,415,
3.9460976123809814,52,423,
3.942746639251709,53,431,
3.9407641887664795,54,439,
3.939049005508423,55,447,
,56,449,3.7011969089508057
3.9361655712127686,56,455,
3.9322941303253174,57,463,
3.9364898204803467,58,471,
3.9357616901397705,59,479,
3.940420150756836,60,487,
3.9451229572296143,61,495,
,62,499,3.2384908199310303
3.951712131500244,62,503,
3.9499528408050537,63,511,
3.9470226764678955,64,519,
3.9495623111724854,65,527,
3.9441475868225098,66,535,
3.94057035446167,67,543,
,68,549,2.7679858207702637
3.9435489177703857,68,551,
3.9496004581451416,69,559,
3.9493205547332764,70,567,
3.952303171157837,71,575,
3.9524130821228027,72,583,
3.9565250873565674,73,591,
,74,599,1.5444746017456055
3.9724295139312744,74,599,
3.9892337322235107,75,607,
3.9974822998046875,76,615,
4.007576942443848,77,623,
4.019608020782471,78,631,
4.02403450012207,79,639,
4.032598972320557,80,647,
,81,649,2.7806057929992676
4.0312180519104,81,655,
4.034999370574951,82,663,
4.042736530303955,83,671,
4.042454719543457,84,679,
4.055619716644287,85,687,
4.070082187652588,86,695,
,87,699,2.4763357639312744
4.07722806930542,87,703,
4.086780071258545,88,711,
4.091784477233887,89,719,
4.097430229187012,90,727,
4.106680393218994,91,735,
4.121451377868652,92,743,
,93,749,1.6441004276275635
4.134392261505127,93,751,
4.143205642700195,94,759,
4.139350891113281,95,767,
4.150700092315674,96,775,
4.1616716384887695,97,783,
4.167258262634277,98,791,
,99,799,1.4052311182022095
4.179009437561035,99,799,
4.189193248748779,100,807,
4.188122272491455,101,815,
4.185705661773682,102,823,
4.180955410003662,103,831,
4.182738304138184,104,839,
4.182206153869629,105,847,
,106,849,0.6492844223976135
4.185027599334717,106,855,
4.183319568634033,107,863,
4.1785569190979,108,871,
4.165411472320557,109,879,
4.159795761108398,110,887,
4.159477233886719,111,895,
,112,899,1.9670910835266113
4.156717777252197,112,903,
4.163145542144775,113,911,
4.172463893890381,114,919,
4.187664985656738,115,927,
4.203028202056885,116,935,
4.214147090911865,117,943,
,118,949,2.0238003730773926
4.21774959564209,118,951,
4.233504772186279,119,959,
4.238348007202148,120,967,
4.235989570617676,121,975,
4.236336708068848,122,983,
4.245156764984131,123,991,
,124,999,1.0138828754425049
4.260244846343994,124,999,
4.269121170043945,125,1007,
4.276150226593018,126,1015,
4.27419900894165,127,1023,
4.2842020988464355,128,1031,
4.289933681488037,129,1039,
4.293397426605225,130,1047,
,131,1049,2.5695996284484863
4.3072967529296875,131,1055,
4.329461574554443,132,1063,
4.346357345581055,133,1071,
4.342421054840088,134,1079,
4.33853006362915,135,1087,
4.352672100067139,136,1095,
,137,1099,1.5311726331710815
4.368626594543457,137,1103,
4.382648944854736,138,1111,
4.375775337219238,139,1119,
4.352311134338379,140,1127,
4.342593669891357,141,1135,
4.333833694458008,142,1143,
,143,1149,1.2638611793518066
4.337466716766357,143,1151,
4.329871654510498,144,1159,
4.323413848876953,145,1167,
4.318282127380371,146,1175,
4.312138557434082,147,1183,
4.316654682159424,148,1191,
,149,1199,2.376905918121338
4.314785480499268,149,1199,
4.312806606292725,150,1207,
4.31826114654541,151,1215,
4.328804969787598,152,1223,
4.32942533493042,153,1231,
4.32454252243042,154,1239,
4.3265862464904785,155,1247,
,156,1249,3.1630356311798096
4.325258731842041,156,1255,
4.323986053466797,157,1263,
4.326094627380371,158,1271,
4.326531410217285,159,1279,
4.330681800842285,160,1287,
4.32158899307251,161,1295,
,162,1299,1.3542072772979736
4.333797931671143,162,1303,
4.359501361846924,163,1311,
4.370181560516357,164,1319,
4.390191555023193,165,1327,
4.407987117767334,166,1335,
4.408486366271973,167,1343,
,168,1349,1.3858562707901
4.418700695037842,168,1351,
4.425457000732422,169,1359,
4.446340560913086,170,1367,
4.456633567810059,171,1375,
4.465323448181152,172,1383,
4.443206310272217,173,1391,
,174,1399,2.2022886276245117
4.42814302444458,174,1399,
4.424060344696045,175,1407,
4.422964572906494,176,1415,
4.441679954528809,177,1423,
4.459807872772217,178,1431,
4.4678168296813965,179,1439,
4.478737831115723,180,1447,
,181,1449,0.5457034111022949
4.488070964813232,181,1455,
4.501713752746582,182,1463,
4.502545356750488,183,1471,
4.498488426208496,184,1479,
4.501315593719482,185,1487,
4.493680953979492,186,1495,
,187,1499,0.9903727769851685
4.5027689933776855,187,1503,
4.512588024139404,188,1511,
4.510410308837891,189,1519,
4.535783290863037,190,1527,
4.559978485107422,191,1535,
4.572155475616455,192,1543,
,193,1549,0.7006301283836365
4.5662384033203125,193,1551,
4.559587001800537,194,1559,
4.548489093780518,195,1567,
4.5806803703308105,196,1575,
4.585067272186279,197,1583,
4.595783233642578,198,1591,
,199,1599,3.3728272914886475
4.6006293296813965,199,1599,
