val_loss,epoch,step,train_loss
4.04641580581665,0,7,
4.046231269836426,1,15,
4.045855522155762,2,23,
4.045401096343994,3,31,
4.0449538230896,4,39,
4.044121265411377,5,47,
,6,49,3.161250352859497
4.042214393615723,6,55,
4.038487911224365,7,63,
4.033910274505615,8,71,
4.029608249664307,9,79,
4.026371002197266,10,87,
4.023747444152832,11,95,
,12,99,3.2718098163604736
4.022295951843262,12,103,
4.021130561828613,13,111,
4.020509243011475,14,119,
4.019890308380127,15,127,
4.019826889038086,16,135,
4.019079208374023,17,143,
,18,149,3.3765463829040527
4.018653869628906,18,151,
4.0184407234191895,19,159,
4.017973899841309,20,167,
4.017760276794434,21,175,
4.017962455749512,22,183,
4.017598628997803,23,191,
,24,199,3.2925243377685547
4.017172336578369,24,199,
4.016720771789551,25,207,
4.0162763595581055,26,215,
4.016295433044434,27,223,
4.01625919342041,28,231,
4.015659809112549,29,239,
4.015500545501709,30,247,
,31,249,3.426239490509033
4.015366077423096,31,255,
4.0150532722473145,32,263,
4.014930248260498,33,271,
4.014591217041016,34,279,
4.014449596405029,35,287,
4.013830661773682,36,295,
,37,299,3.279499053955078
4.014047145843506,37,303,
4.013580322265625,38,311,
4.013160228729248,39,319,
4.01298189163208,40,327,
4.012685298919678,41,335,
4.011910915374756,42,343,
,43,349,3.145565986633301
4.011745929718018,43,351,
4.01174783706665,44,359,
4.011875629425049,45,367,
4.011936187744141,46,375,
4.011281967163086,47,383,
4.011170387268066,48,391,
,49,399,3.151900291442871
4.011397361755371,49,399,
4.010526180267334,50,407,
4.010251998901367,51,415,
4.010483741760254,52,423,
4.010124683380127,53,431,
4.010198593139648,54,439,
4.010250568389893,55,447,
,56,449,3.194200277328491
4.00998592376709,56,455,
4.0100836753845215,57,463,
4.010165214538574,58,471,
4.00978422164917,59,479,
4.0091233253479,60,487,
4.008813381195068,61,495,
,62,499,3.184905767440796
4.008333683013916,62,503,
4.007861614227295,63,511,
4.007538795471191,64,519,
4.007530212402344,65,527,
4.007040977478027,66,535,
4.006846904754639,67,543,
,68,549,3.30279541015625
4.0061116218566895,68,551,
4.006382942199707,69,559,
4.0056352615356445,70,567,
4.005864143371582,71,575,
4.005656719207764,72,583,
4.005368232727051,73,591,
,74,599,3.2140610218048096
4.005300998687744,74,599,
4.005251884460449,75,607,
4.0055766105651855,76,615,
4.005166053771973,77,623,
4.0052361488342285,78,631,
4.005087852478027,79,639,
4.004978179931641,80,647,
,81,649,3.2481820583343506
4.004736423492432,81,655,
4.004498481750488,82,663,
4.004405975341797,83,671,
4.00369930267334,84,679,
4.003746509552002,85,687,
4.003349781036377,86,695,
,87,699,3.5542070865631104
4.003586769104004,87,703,
4.003376007080078,88,711,
4.00311803817749,89,719,
4.002700328826904,90,727,
4.002321243286133,91,735,
4.002189636230469,92,743,
,93,749,3.2863385677337646
4.001771450042725,93,751,
4.001321315765381,94,759,
4.00075101852417,95,767,
4.000187397003174,96,775,
4.000481605529785,97,783,
4.000195026397705,98,791,
,99,799,3.2864294052124023
4.000114917755127,99,799,
3.9998536109924316,100,807,
3.9993128776550293,101,815,
3.998674154281616,102,823,
3.9990220069885254,103,831,
3.9985642433166504,104,839,
3.998089551925659,105,847,
,106,849,3.1536266803741455
3.998453140258789,106,855,
3.997974395751953,107,863,
3.9971718788146973,108,871,
3.9975132942199707,109,879,
3.997321605682373,110,887,
3.9970479011535645,111,895,
,112,899,3.3355977535247803
3.9971611499786377,112,903,
3.9966957569122314,113,911,
3.996425151824951,114,919,
3.9966957569122314,115,927,
3.9971015453338623,116,935,
3.997319459915161,117,943,
,118,949,3.2580127716064453
3.996720790863037,118,951,
3.9968273639678955,119,959,
3.9967072010040283,120,967,
3.9963812828063965,121,975,
3.9956400394439697,122,983,
3.9958889484405518,123,991,
,124,999,3.1965508460998535
3.995612621307373,124,999,
3.9954330921173096,125,1007,
3.9952609539031982,126,1015,
3.99513840675354,127,1023,
3.9951205253601074,128,1031,
3.994819164276123,129,1039,
3.9943466186523438,130,1047,
,131,1049,3.1778156757354736
3.9947972297668457,131,1055,
3.994643449783325,132,1063,
3.9934749603271484,133,1071,
3.993654489517212,134,1079,
3.993215799331665,135,1087,
3.9929282665252686,136,1095,
,137,1099,3.1439380645751953
3.992427349090576,137,1103,
3.991617202758789,138,1111,
3.9916207790374756,139,1119,
3.9917705059051514,140,1127,
3.991553783416748,141,1135,
3.9913411140441895,142,1143,
,143,1149,3.1708195209503174
3.9915812015533447,143,1151,
3.991044282913208,144,1159,
3.990783214569092,145,1167,
3.990355968475342,146,1175,
3.990065336227417,147,1183,
3.9899024963378906,148,1191,
,149,1199,3.121598720550537
3.9898579120635986,149,1199,
3.989579677581787,150,1207,
3.9894633293151855,151,1215,
3.9895451068878174,152,1223,
3.989658832550049,153,1231,
3.9895777702331543,154,1239,
3.9894890785217285,155,1247,
,156,1249,3.2385358810424805
3.989013433456421,156,1255,
3.988659620285034,157,1263,
3.9884955883026123,158,1271,
3.988318681716919,159,1279,
3.9879822731018066,160,1287,
3.9876811504364014,161,1295,
,162,1299,3.131748676300049
3.9873950481414795,162,1303,
3.9869589805603027,163,1311,
3.9864203929901123,164,1319,
3.9870643615722656,165,1327,
3.9866769313812256,166,1335,
3.9868600368499756,167,1343,
,168,1349,3.1022982597351074
3.9865314960479736,168,1351,
3.9857234954833984,169,1359,
3.9850411415100098,170,1367,
3.9854233264923096,171,1375,
3.9851112365722656,172,1383,
3.984750747680664,173,1391,
,174,1399,3.0198376178741455
3.9846558570861816,174,1399,
3.984679937362671,175,1407,
3.9843850135803223,176,1415,
3.9842562675476074,177,1423,
3.9843976497650146,178,1431,
3.984645128250122,179,1439,
3.9840469360351562,180,1447,
,181,1449,3.154670000076294
3.9836695194244385,181,1455,
3.9833247661590576,182,1463,
3.9830515384674072,183,1471,
3.9831039905548096,184,1479,
3.982581615447998,185,1487,
3.9829609394073486,186,1495,
,187,1499,3.115779161453247
3.982699155807495,187,1503,
3.9817986488342285,188,1511,
3.981987476348877,189,1519,
3.9820122718811035,190,1527,
3.9821343421936035,191,1535,
3.9816184043884277,192,1543,
,193,1549,3.1223032474517822
3.9814913272857666,193,1551,
3.9817874431610107,194,1559,
3.9819140434265137,195,1567,
3.981600522994995,196,1575,
3.9821040630340576,197,1583,
3.9809985160827637,198,1591,
,199,1599,3.1495368480682373
3.980983018875122,199,1599,
