model,c_index,td_auc_5y,brier_score_5y,accuracy_5y,precision_5y,recall_5y,static_auc_5y,roc_auc,best_params
random_survival_forest,0.8438210765731615,0.8812374793909328,0.12108220408286083,0.8108108108108109,0.6875,0.55,0.8675925925925925,0.8675925925925925,"{'model__max_depth': 7, 'model__n_estimators': 100}"
gradient_boosting_survival,0.8400303260045489,0.8974443341651277,0.12472420981326467,0.8378378378378378,0.7222222222222222,0.65,0.8648148148148148,0.8648148148148148,"{'model__learning_rate': 0.1, 'model__max_depth': 3, 'model__n_estimators': 100}"
cox_net,0.734647460197119,0.7964704067291418,0.1967465601819977,0.7432432432432432,0.5263157894736842,0.5,0.7648148148148148,0.7648148148148148,{'model__n_alphas': 50}
